Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
163 2343404 1204332 1088 0 0 1992552 108280 6% 3.80 2.53 10.25 0.22 83.20 4149034 2865 0 66373 235 0 29/09/22 23:19:20
164 2344268 1173728 1088 0 0 1992552 108280 6% 3.81 2.53 10.27 0.22 83.16 2514506 1725 0 35299 131 0 29/09/22 23:19:21
165 2341352 1173964 1088 0 0 1992552 108280 6% 3.82 2.54 10.30 0.22 83.13 3861753 2712 0 82961 270 0 29/09/22 23:19:22
166 2342044 1169200 1088 0 0 1992552 108280 6% 3.83 2.54 10.32 0.22 83.09 3603287 2525 0 79513 254 0 29/09/22 23:19:23
167 2341188 1157072 1088 0 0 1992552 108280 6% 3.84 2.55 10.33 0.22 83.06 2799286 1980 0 68458 213 0 29/09/22 23:19:24
168 2343932 1151212 1088 0 0 1992552 108280 6% 3.85 2.55 10.36 0.22 83.02 3468980 2402 0 57193 195 0 29/09/22 23:19:26
169 2342980 1148268 1088 0 0 1992552 108280 6% 3.85 2.56 10.37 0.22 82.99 4104493 2852 0 73772 253 0 29/09/22 23:19:27
170 2343560 1143448 1088 0 0 1992552 108280 6% 3.86 2.56 10.39 0.22 82.96 3423412 2410 0 75806 248 0 29/09/22 23:19:28
171 2342544 1140944 1088 0 0 1992552 108280 6% 3.87 2.56 10.41 0.22 82.93 4090422 2859 0 80986 268 0 29/09/22 23:19:29
172 2343492 1135652 1088 0 0 1992552 108280 6% 3.88 2.57 10.43 0.22 82.89 3855206 2711 0 84290 272 0 29/09/22 23:19:30
